0.000000,-2027.433594,-773.397034,-2800.830566,227.936081,0,-0.000000,1656,995,1121,1173,1183,806,170,125,115,110,105,0,3,-15760,
0.000000,-2026.799438,-774.002197,-2800.801758,228.929749,0,-0.000000,1662,978,1115,1160,1184,816,170,125,115,110,105,0,3,0,
0.000000,-2056.735840,-721.284119,-2778.020020,236.448730,0,-0.000000,1649,968,1116,1171,1199,812,170,125,115,110,105,0,3,-14528,
0.000000,-2056.343018,-721.459778,-2777.802734,250.651718,0,-0.000000,1642,962,1126,1182,1216,806,170,125,115,110,105,0,3,0,
0.000000,-2056.735840,-721.284119,-2778.020020,253.410843,0,-0.000000,1645,980,1138,1185,1197,792,170,125,115,110,105,0,3,-15376,
0.000000,-2026.151245,-773.058960,-2799.210205,249.625046,0,-0.000000,1650,979,1129,1183,1179,789,170,125,115,110,105,0,3,-15760,
0.000000,-2025.415283,-774.367981,-2799.783203,246.332199,0,-0.000000,1664,976,1107,1159,1179,812,170,125,115,110,105,0,3,0,
0.000000,-2055.432373,-720.983582,-2776.416016,245.813843,0,-0.000000,1659,956,1101,1161,1191,814,170,125,115,110,105,0,3,-14528,
0.000000,-2055.432373,-720.983582,-2776.416016,246.537842,0,-0.000000,1640,972,1114,1164,1198,814,170,125,115,110,105,0,3,0,
0.000000,-2055.432373,-720.983582,-2776.416016,247.986893,0,-0.000000,1626,970,1123,1184,1194,790,170,125,115,110,105,0,3,-15376,
0.000000,-2029.078125,-773.080139,-2802.158203,246.572739,0,-0.000000,1655,998,1125,1173,1181,798,170,125,115,110,105,0,3,-15760,
0.000000,-2025.794067,-774.742981,-2800.537109,246.050354,0,-0.000000,1669,969,1109,1162,1189,812,170,125,115,110,105,0,3,0,
0.000000,-2058.475098,-720.798523,-2779.273682,246.725266,0,-0.000000,1658,954,1103,1150,1198,821,170,125,115,110,105,0,3,-14528,
0.000000,-2055.336670,-722.202271,-2777.539062,248.882553,0,-0.000000,1640,961,1115,1163,1206,809,170,125,115,110,105,0,3,0,
0.000000,-2058.475098,-720.798523,-2779.273682,251.260788,0,-0.000000,1640,985,1148,1185,1200,786,170,125,115,110,105,0,3,-15376,
0.000000,-2024.761963,-773.426697,-2798.188721,251.229004,0,-0.000000,1652,986,1125,1171,1188,795,170,125,115,110,105,0,3,-15760,
0.000000,-2028.549927,-773.498657,-2802.048584,249.502411,0,-0.000000,1659,979,1112,1169,1175,802,170,125,115,110,105,0,3,0,
0.000000,-2053.486084,-722.341858,-2775.827881,248.584457,0,-0.000000,1657,954,1111,1171,1195,823,170,125,115,110,105,0,3,-14528,
0.000000,-2058.601074,-720.054016,-2778.655029,250.151352,0,-0.000000,1625,966,1119,1177,1211,809,170,125,115,110,105,0,3,0,
0.000000,-2053.486084,-722.341858,-2775.827881,251.293533,0,-0.000000,1642,974,1129,1177,1199,794,170,125,115,110,105,0,3,-15376,
0.000000,-2028.545776,-772.463257,-2801.009033,251.280533,0,-0.000000,1647,979,1126,1163,1187,798,170,125,115,110,105,0,3,-15760,
0.000000,-2028.442139,-773.169312,-2801.611328,250.941299,0,-0.000000,1655,980,1109,1167,1186,800,170,125,115,110,105,0,3,0,
0.000000,-2057.079346,-721.717590,-2778.796875,250.592041,0,-0.000000,1654,965,1107,1157,1198,828,170,125,115,110,105,0,3,-14528,
0.000000,-2057.471191,-721.542358,-2779.013672,252.514923,0,-0.000000,1632,964,1121,1169,1214,807,170,125,115,110,105,0,3,0,
0.000000,-2057.079346,-721.717590,-2778.796875,253.342789,0,-0.000000,1639,979,1132,1180,1198,791,170,125,115,110,105,0,3,-15376,
0.000000,-2028.123901,-773.213989,-2801.337891,252.112396,0,-0.000000,1655,985,1122,1181,1178,798,170,125,115,110,105,0,3,-15760,
0.000000,-2024.833130,-774.877808,-2799.710938,251.380020,0,-0.000000,1669,968,1119,1169,1186,810,170,125,115,110,105,0,3,0,
0.000000,-2057.742432,-720.538330,-2778.280762,251.108093,0,-0.000000,1653,965,1114,1165,1199,823,170,125,115,110,105,0,3,-14528,
0.000000,-2054.595947,-721.945679,-2776.541504,252.256378,0,-0.000000,1635,968,1123,1178,1213,808,170,125,115,110,105,0,3,0,
0.000000,-2057.742432,-720.538330,-2778.280762,253.973557,0,-0.000000,1638,975,1122,1176,1207,791,170,125,115,110,105,0,3,-15376,
0.000000,-2030.293701,-772.477844,-2802.771484,253.653091,0,-0.000000,1650,995,1115,1167,1188,803,170,125,115,110,105,0,3,-15760,
0.000000,-2028.130859,-774.243958,-2802.374756,253.105484,0,-0.000000,1667,969,1108,1164,1192,820,170,125,115,110,105,0,3,0,
0.000000,-2058.912109,-721.580627,-2780.492676,252.872147,0,-0.000000,1652,974,1111,1169,1204,827,170,125,115,110,105,0,3,-14528,
0.000000,-2057.349609,-722.279541,-2779.629150,253.316940,0,-0.000000,1639,968,1124,1189,1209,806,170,125,115,110,105,0,3,0,
0.000000,-2058.912109,-721.580627,-2780.492676,253.305527,0,-0.000000,1644,983,1128,1185,1191,790,170,125,115,110,105,0,3,-15376,
0.000000,-2027.640747,-771.982361,-2799.623047,252.809998,0,-0.000000,1640,989,1117,1176,1183,796,170,125,115,110,105,0,3,-15760,
0.000000,-2026.589966,-774.374634,-2800.964600,252.284592,0,-0.000000,1666,976,1109,1169,1182,802,170,125,115,110,105,0,3,0,
0.000000,-2056.097168,-721.373657,-2777.470703,251.878891,0,-0.000000,1651,965,1108,1172,1195,818,170,125,115,110,105,0,3,-14528,
0.000000,-2056.490479,-721.197815,-2777.688232,252.782562,0,-0.000000,1641,967,1118,1178,1212,805,170,125,115,110,105,0,3,0,
0.000000,-2056.097168,-721.373657,-2777.470703,253.363358,0,-0.000000,1640,972,1122,1184,1203,795,170,125,115,110,105,0,3,-15376,
1.000000,-2028.600342,-772.888123,-2801.488525,252.551132,0,-0.000000,1652,992,1122,1181,1179,801,170,125,115,110,105,0,3,-15760,
1.000000,-2025.519897,-774.181641,-2799.701660,252.406235,0,-0.000000,1662,981,1103,1157,1187,806,170,125,115,110,105,0,3,0,
1.000000,-2057.986816,-720.625183,-2778.612061,252.248627,0,-0.000000,1657,957,1103,1164,1202,827,170,125,115,110,105,0,3,-14528,
1.000000,-2054.843262,-722.031311,-2776.874512,252.396820,0,-0.000000,1633,966,1105,1175,1206,815,170,125,115,110,105,0,3,0,
1.000000,-2057.986816,-720.625183,-2778.612061,252.685349,0,-0.000000,1637,979,1132,1187,1194,786,170,125,115,110,105,0,3,-15376,
1.000000,-2026.422729,-773.625061,-2800.047852,252.294403,0,-0.000000,1657,986,1137,1173,1187,806,170,125,115,110,105,0,3,-15760,
1.000000,-2027.656128,-774.567261,-2802.223389,251.847107,0,-0.000000,1670,983,1105,1153,1181,815,170,125,115,110,105,0,3,0,
1.000000,-2055.483154,-721.941467,-2777.424561,251.582092,0,-0.000000,1652,969,1111,1152,1190,822,170,125,115,110,105,0,3,-14528,
1.000000,-2057.839111,-720.887817,-2778.727051,251.866272,0,-0.000000,1646,964,1123,1181,1204,804,170,125,115,110,105,0,3,0,
1.000000,-2055.483154,-721.941467,-2777.424561,251.558716,0,-0.000000,1643,979,1128,1183,1190,802,170,125,115,110,105,0,3,-15376,
1.000000,-2028.281738,-772.932922,-2801.214600,251.132172,0,-0.000000,1652,990,1116,1175,1181,799,170,125,115,110,105,0,3,-15760,
1.000000,-2025.741943,-774.835754,-2800.577637,250.857758,0,-0.000000,1670,980,1107,1164,1186,809,170,125,115,110,105,0,3,0,
1.000000,-2057.520752,-720.932434,-2778.453125,250.569992,0,-0.000000,1661,958,1110,1160,1190,820,170,125,115,110,105,0,3,-14528,
1.000000,-2055.556885,-721.810852,-2777.367676,250.644867,0,-0.000000,1633,960,1116,1171,1205,819,170,125,115,110,105,0,3,0,
1.000000,-2057.520752,-720.932434,-2778.453125,250.549103,0,-0.000000,1641,980,1144,1185,1194,800,170,125,115,110,105,0,3,-15376,
1.000000,-2024.329590,-773.141357,-2797.470947,250.213211,0,-0.000000,1648,986,1123,1175,1181,797,170,125,115,110,105,0,3,-15760,
1.000000,-2025.898560,-774.557251,-2800.455811,249.731644,0,-0.000000,1667,970,1120,1170,1173,797,170,125,115,110,105,0,3,0,
1.000000,-2053.357422,-721.516541,-2774.874023,249.475159,0,-0.000000,1664,959,1107,1159,1193,827,170,125,115,110,105,0,3,-14528,
1.000000,-2056.517090,-720.103210,-2776.620361,250.191788,0,-0.000000,1633,970,1118,1176,1215,808,170,125,115,110,105,0,3,0,
1.000000,-2053.357422,-721.516541,-2774.874023,250.530304,0,-0.000000,1633,980,1125,1176,1197,793,170,125,115,110,105,0,3,-15376,
1.000000,-2027.001221,-772.072083,-2799.073242,250.507278,0,-0.000000,1640,984,1128,1181,1186,787,170,125,115,110,105,0,3,-15760,
1.000000,-2028.123901,-773.213989,-2801.337891,250.235153,0,-0.000000,1655,991,1106,1153,1180,810,170,125,115,110,105,0,3,0,
1.000000,-2055.236816,-721.855774,-2777.092529,249.973969,0,-0.000000,1655,960,1112,1156,1182,811,170,125,115,110,105,0,3,-14528,
1.000000,-2057.594482,-720.801208,-2778.395752,250.175797,0,-0.000000,1636,974,1118,1166,1204,814,170,125,115,110,105,0,3,0,
1.000000,-2055.236816,-721.855774,-2777.092529,250.899368,0,-0.000000,1633,978,1132,1179,1205,790,170,125,115,110,105,0,3,-15376,
1.000000,-2027.483521,-772.785461,-2800.269043,250.826645,0,-0.000000,1649,992,1116,1173,1189,799,170,125,115,110,105,0,3,-15760,
1.000000,-2029.130737,-772.986511,-2802.117188,250.560287,0,-0.000000,1654,971,1119,1170,1183,803,170,125,115,110,105,0,3,0,
1.000000,-2055.975830,-722.112671,-2778.088379,250.300766,0,-0.000000,1648,968,1106,1157,1186,818,170,125,115,110,105,0,3,-14528,
1.000000,-2058.327637,-721.060730,-2779.388428,250.397293,0,-0.000000,1642,970,1121,1169,1206,820,170,125,115,110,105,0,3,0,
1.000000,-2055.975830,-722.112671,-2778.088379,250.172226,0,-0.000000,1635,986,1141,1185,1190,802,170,125,115,110,105,0,3,-15376,
1.000000,-2025.344116,-772.391541,-2797.735596,250.457306,0,-0.000000,1641,972,1120,1177,1200,797,170,125,115,110,105,0,3,-15760,
1.000000,-2032.293945,-773.059387,-2805.353271,250.058823,0,-0.000000,1660,976,1114,1168,1175,803,170,125,115,110,105,0,3,0,
1.000000,-2052.610596,-723.899048,-2776.509766,249.742264,0,-0.000000,1658,973,1113,1167,1187,819,170,125,115,110,105,0,3,-14528,
1.000000,-2062.397461,-719.521484,-2781.918945,250.161911,0,-0.000000,1646,967,1125,1180,1209,803,170,125,115,110,105,0,3,0,
1.000000,-2052.610596,-723.899048,-2776.509766,250.216217,0,-0.000000,1645,968,1129,1181,1201,807,170,125,115,110,105,0,3,-15376,
1.000000,-2027.536377,-772.691467,-2800.227783,250.081772,0,-0.000000,1648,988,1133,1174,1182,792,170,125,115,110,105,0,3,-15760,
1.000000,-2026.061401,-774.791016,-2800.852539,249.916779,0,-0.000000,1670,973,1117,1159,1183,807,170,125,115,110,105,0,3,0,
1.000000,-2056.490479,-721.197815,-2777.688232,249.730408,0,-0.000000,1654,964,1107,1162,1192,822,170,125,115,110,105,0,3,-14528,
1.000000,-2056.097168,-721.373657,-2777.470703,249.879105,0,-0.000000,1631,963,1118,1165,1208,822,170,125,115,110,105,0,3,0,
1.000000,-2056.490479,-721.197815,-2777.688232,250.642441,0,-0.000000,1635,974,1135,1195,1210,786,170,125,115,110,105,0,3,-15376,
1.000000,-2031.454468,-771.968506,-2803.422852,250.678467,0,-0.000000,1646,980,1123,1171,1190,796,170,125,115,110,105,0,3,-15760,
1.000000,-2028.505371,-774.618896,-2803.124268,250.736847,0,-0.000000,1672,982,1109,1162,1195,808,170,125,115,110,105,0,3,0,
1.000000,-2059.714844,-721.708008,-2781.422852,250.511734,0,-0.000000,1661,962,1114,1163,1193,827,170,125,115,110,105,0,3,-14528,
1.000000,-2057.765869,-722.579834,-2780.345703,250.704193,0,-0.000000,1631,972,1125,1180,1210,813,170,125,115,110,105,0,3,0,
1.000000,-2059.714844,-721.708008,-2781.422852,250.805298,0,-0.000000,1646,982,1136,1183,1204,807,170,125,115,110,105,0,3,-15376,
2.000000,-2028.386108,-772.225464,-2800.611572,250.482132,0,-0.000000,1644,992,1133,1175,1180,804,170,125,115,110,105,0,3,-15760,
2.000000,-2025.630737,-774.509155,-2800.139893,250.290298,0,-0.000000,1666,986,1101,1158,1185,815,170,125,115,110,105,0,3,0,
2.000000,-2057.275879,-720.846008,-2778.121826,250.213684,0,-0.000000,1659,968,1111,1156,1195,823,170,125,115,110,105,0,3,-14528,
2.000000,-2055.310547,-721.725098,-2777.035645,250.256714,0,-0.000000,1635,952,1111,1176,1206,818,170,125,115,110,105,0,3,0,
2.000000,-2057.275879,-720.846008,-2778.121826,250.454453,0,-0.000000,1630,981,1141,1186,1200,794,170,125,115,110,105,0,3,-15376,
2.000000,-2029.500244,-772.329346,-2801.829590,250.150024,0,-0.000000,1647,986,1129,1185,1182,800,170,125,115,110,105,0,3,-15760,
2.000000,-2026.795044,-773.486572,-2800.281738,250.060089,0,-0.000000,1656,987,1107,1158,1189,813,170,125,115,110,105,0,3,0,
2.000000,-2058.401367,-720.929688,-2779.331055,249.902786,0,-0.000000,1660,955,1101,1157,1188,819,170,125,115,110,105,0,3,-14528,
2.000000,-2055.656494,-722.157471,-2777.813965,250.262939,0,-0.000000,1642,960,1124,1171,1210,807,170,125,115,110,105,0,3,0,
2.000000,-2058.401367,-720.929688,-2779.331055,251.032257,0,-0.000000,1634,973,1125,1183,1211,787,170,125,115,110,105,0,3,-15376,
2.000000,-2026.045654,-773.246643,-2799.292236,250.876724,0,-0.000000,1652,986,1127,1180,1186,798,170,125,115,110,105,0,3,-15760,
2.000000,-2028.229126,-773.026611,-2801.255859,250.766357,0,-0.000000,1653,984,1115,1165,1179,793,170,125,115,110,105,0,3,0,
2.000000,-2054.916504,-721.900696,-2776.817139,250.722809,0,-0.000000,1662,975,1110,1155,1185,804,170,125,115,110,105,0,3,-14528,
2.000000,-2057.668457,-720.669861,-2778.338379,250.540726,0,-0.000000,1650,965,1125,1170,1187,810,170,125,115,110,105,0,3,0,
2.000000,-2054.916504,-721.900696,-2776.817139,250.869415,0,-0.000000,1631,971,1123,1178,1203,794,170,125,115,110,105,0,3,-15376,
2.000000,-2028.387207,-772.745300,-2801.132568,251.110077,0,-0.000000,1650,984,1126,1168,1190,799,170,125,115,110,105,0,3,-15760,
2.000000,-2029.395630,-773.035522,-2802.431152,251.217377,0,-0.000000,1655,985,1115,1161,1186,807,170,125,115,110,105,0,3,0,
2.000000,-2056.859131,-722.108765,-2778.967773,251.344681,0,-0.000000,1652,972,1103,1169,1207,816,170,125,115,110,105,0,3,-14528,
2.000000,-2058.424561,-721.408569,-2779.833008,250.887192,0,-0.000000,1645,973,1120,1164,1196,815,170,125,115,110,105,0,3,0,
2.000000,-2056.859131,-722.108765,-2778.967773,250.663437,0,-0.000000,1645,976,1133,1186,1194,802,170,125,115,110,105,0,3,-15376,
2.000000,-2023.896606,-772.855286,-2796.751953,250.852966,0,-0.000000,1644,982,1123,1178,1187,790,170,125,115,110,105,0,3,-15760,
2.000000,-2028.389526,-773.262878,-2801.652344,250.831009,0,-0.000000,1656,986,1115,1164,1171,796,170,125,115,110,105,0,3,0,
2.000000,-2052.271240,-722.392151,-2774.663330,250.869873,0,-0.000000,1660,967,1103,1157,1191,813,170,125,115,110,105,0,3,-14528,
2.000000,-2058.580078,-719.570251,-2778.150391,251.049210,0,-0.000000,1641,966,1108,1163,1207,815,170,125,115,110,105,0,3,0,
2.000000,-2052.271240,-722.392151,-2774.663330,251.305450,0,-0.000000,1634,962,1121,1177,1208,800,170,125,115,110,105,0,3,-15376,
2.000000,-2030.295532,-773.511719,-2803.807129,251.759949,0,-0.000000,1662,987,1121,1172,1194,786,170,125,115,110,105,0,3,-15760,
